"name","averageRating","numVotes","V1","director","score","year","foreign"
"Take Me Home Tonight",6.3,46975,"4533","Michael Dowse",5.5,2011,FALSE
"Take Shelter",7.4,79313,"2989","Jeff Nichols",7.1,2011,FALSE
"Take the Lead",6.1,9,"4054","Liz Friedlander",4,2006,FALSE
"Take the Lead",6.7,23187,"4054","Liz Friedlander",4,2006,FALSE
"Take the Lead",8.4,609,"4054","Liz Friedlander",4,2006,FALSE
"Take This Waltz",6.6,24825,"6053","Sarah Polley",7,2011,FALSE
"Take This Waltz",7,14,"6053","Sarah Polley",7,2011,FALSE
"Taken",7.8,49,"5407","Pierre Morel",4,2009,FALSE
"Taken",8.4,20,"5407","Pierre Morel",4,2009,FALSE
"Taken",4.5,28,"5407","Pierre Morel",4,2009,FALSE
"Taken",6.2,21,"5407","Pierre Morel",4,2009,FALSE
"Taken",7.8,521379,"5407","Pierre Morel",4,2009,FALSE
"Taken",5.3,150,"5407","Pierre Morel",4,2009,FALSE
"Taken",6.4,82,"5407","Pierre Morel",4,2009,FALSE
"Taken",6.6,6616,"5407","Pierre Morel",4,2009,FALSE
"Taken",7.3,265,"5407","Pierre Morel",4,2009,FALSE
"Taken",9.2,21,"5407","Pierre Morel",4,2009,FALSE
"Taken",7.8,5,"5407","Pierre Morel",4,2009,FALSE
"Taken",8.2,8,"5407","Pierre Morel",4,2009,FALSE
"Taken",5.7,10,"5407","Pierre Morel",4,2009,FALSE
"Taken",5.4,17,"5407","Pierre Morel",4,2009,FALSE
"Taken",7.8,24,"5407","Pierre Morel",4,2009,FALSE
"Taken",7,10,"5407","Pierre Morel",4,2009,FALSE
"Taken",7.9,17859,"5407","Pierre Morel",4,2009,FALSE
"Taken",8.3,273,"5407","Pierre Morel",4,2009,FALSE
"Taken 2",6.3,262219,"5014","Olivier Megaton",4,2012,FALSE
"Takers",6.2,51185,"3295","John Luessenhop",4,2010,FALSE
"Takers",8.4,9,"3295","John Luessenhop",4,2010,FALSE
"Taking Father Home",6.9,91,"4024","Liang Ying",7.1,2005,FALSE
"Taking Lives",6.2,71325,"1398","D. Caruso",4,2004,FALSE
"Taking Sides",7.7,6,"2660","Istvan Szabo",6.5,2003,FALSE
"Taking Sides",7.2,2933,"2660","Istvan Szabo",6.5,2003,FALSE
"Taking Sides",6.2,34,"2660","Istvan Szabo",6.5,2003,FALSE
"Taking Sides",7.8,11,"2660","Istvan Szabo",6.5,2003,FALSE
"Taking Sides",8.4,65,"2660","Istvan Szabo",6.5,2003,FALSE
"Taking Woodstock",6.7,26368,"447","Ang Lee",6.1,2009,FALSE
"Talaash",6.9,130,"5541","Reema Kagti",6.1,2012,FALSE
"Talaash",7.7,19,"5541","Reema Kagti",6.1,2012,FALSE
"Talaash",7.2,33889,"5541","Reema Kagti",6.1,2012,FALSE
"Tale of Cinema",7.1,738,"6036","Sangsoo Hong",7,2005,FALSE
"Talk to Me",7,25,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",4.7,104,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",7.7,39,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",7.4,8872,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",7.6,9,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",6.8,10,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",7.7,6,"3690","Kasi Lemmons",6.5,2007,FALSE
"Talk to Me",6.8,145,"3690","Kasi Lemmons",6.5,2007,FALSE
"Tamara",7.1,101,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",7,214,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",6.7,441,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",8.9,15,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",5.2,8846,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",6.5,11,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",7.8,21,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",5.7,236,"3021","Jeremy Haft",4,2006,FALSE
"Tamara",6.3,34,"3021","Jeremy Haft",4,2006,FALSE
"Tamara Drewe",6.2,18614,"6356","Stephen Frears",5.7,2010,FALSE
"Tammy",4.9,41609,"688","Ben Falcone",5,2014,FALSE
"Tammy",6.6,653,"688","Ben Falcone",5,2014,FALSE
"Tammy",7,1878,"688","Ben Falcone",5,2014,FALSE
"Tammy",8.3,86,"688","Ben Falcone",5,2014,FALSE
"Tangerine",7.1,20184,"6113","Sean Baker",7.1,2015,FALSE
"Tangerine",7.1,20184,"7153","Zaza Urushadze",7,2014,FALSE
"Tangerine",6.1,7,"6113","Sean Baker",7.1,2015,FALSE
"Tangerine",6.1,7,"7153","Zaza Urushadze",7,2014,FALSE
"Tangerine",6.3,73,"6113","Sean Baker",7.1,2015,FALSE
"Tangerine",6.3,73,"7153","Zaza Urushadze",7,2014,FALSE
"Tangerine",6.4,51,"6113","Sean Baker",7.1,2015,FALSE
"Tangerine",6.4,51,"7153","Zaza Urushadze",7,2014,FALSE
"Tangled",7.9,15,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",5.8,9,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",4.7,7,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",6,55,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",5.7,2181,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",7.8,340402,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",5.7,27,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",6.1,9,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tangled",7.6,746,"4820","Nathan Greno and Byron Howard",6.5,2010,FALSE
"Tape",7.6,7,"5611","Richard Linklater",6.8,2001,FALSE
"Tape",7.3,17090,"5611","Richard Linklater",6.8,2001,FALSE
"Target",6.1,12,"234","Alexander Zeidovich",7,2011,FALSE
"Target",8.4,9,"234","Alexander Zeidovich",7,2011,FALSE
"Target",6,3412,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7.5,8,"234","Alexander Zeidovich",7,2011,FALSE
"Target",8,95,"234","Alexander Zeidovich",7,2011,FALSE
"Target",2.5,493,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7.4,12,"234","Alexander Zeidovich",7,2011,FALSE
"Target",5.9,526,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7.7,141,"234","Alexander Zeidovich",7,2011,FALSE
"Target",6.2,73,"234","Alexander Zeidovich",7,2011,FALSE
"Target",6.3,161537,"234","Alexander Zeidovich",7,2011,FALSE
"Target",5.4,48,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7.6,27,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7,6,"234","Alexander Zeidovich",7,2011,FALSE
"Target",9.3,1254,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7.8,71,"234","Alexander Zeidovich",7,2011,FALSE
"Target",7.6,63,"234","Alexander Zeidovich",7,2011,FALSE
"Tarzan",5.2,5,"1709","David Yates",4,2016,FALSE
"Tarzan",6,65,"1709","David Yates",4,2016,FALSE
"Tarzan",6.9,160,"1709","David Yates",4,2016,FALSE
"Tarzan",6.3,138357,"1709","David Yates",4,2016,FALSE
"Tarzan",6.7,690,"1709","David Yates",4,2016,FALSE
"Tarzan",6.9,1563,"1709","David Yates",4,2016,FALSE
"Tarzan",7.4,245,"1709","David Yates",4,2016,FALSE
"Tarzan",7.2,6151,"1709","David Yates",4,2016,FALSE
"Tarzan",5.2,90,"1709","David Yates",4,2016,FALSE
"Tarzan",7.2,569,"1709","David Yates",4,2016,FALSE
"Tarzan",7.2,168628,"1709","David Yates",4,2016,FALSE
"Tarzan",6.4,16058,"1709","David Yates",4,2016,FALSE
"Tarzan",3.3,4619,"1709","David Yates",4,2016,FALSE
"Tarzan",7.8,8,"1709","David Yates",4,2016,FALSE
"Tarzan",4.8,11360,"1709","David Yates",4,2016,FALSE
"Tarzan",5.9,16,"1709","David Yates",4,2016,FALSE
"Tarzan",6.2,300,"1709","David Yates",4,2016,FALSE
"Tasting Menu",5.6,445,"5834","Roger Gual",4.5,2014,FALSE
"Tatara Samurai",6.7,35,"7116","Yoshinari Nishikori",7,2016,FALSE
"Tattoo",6.6,30,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",6.8,65,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",5.2,5,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",6.4,2703,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",8.7,603,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",4.8,13,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",6.8,37,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",7.6,114,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",8.4,12,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",6.7,1220,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",5.8,16,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",6.8,91,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",7.6,7,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",6.1,19,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo",5.1,590,"5777","Robert Schwentke",6.7,2003,FALSE
"Tattoo Bar",4.9,29,"3101","Jo Sol",5,2002,FALSE
"Taxi",6.6,79,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",6.4,31,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",6.8,740,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7,5,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",8.1,12,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7.7,9397,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7.8,17,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",5.2,6,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7.2,26,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",6.3,24,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",6.3,2709,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",8.3,24,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7.3,10874,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7,68219,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7.4,17,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",5.9,330,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",7.4,8,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",8.7,7,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",6.7,963,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",6.9,30,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxi",4.5,36198,"2704","Jafar Panahi",7.5,2015,FALSE
"Taxidermia",7,14621,"2472","Gyorgy Palfi",7.2,2006,FALSE
"Taxidermia",4.7,19,"2472","Gyorgy Palfi",7.2,2006,FALSE
"Taxman",5.4,156,"612","Avi Nesher",6.3,1999,FALSE
"Taxman",5.5,389,"612","Avi Nesher",6.3,1999,FALSE
"Tears of the Sun",6.6,102175,"522","Antoine Fuqua",5,2003,FALSE
"Ted",7,517242,"6158","Seth MacFarlane",5,2012,FALSE
"Ted",5,27,"6158","Seth MacFarlane",5,2012,FALSE
"Ted",4.9,9,"6158","Seth MacFarlane",5,2012,FALSE
"Ted",7.5,1797,"6158","Seth MacFarlane",5,2012,FALSE
"Ted 2",6.3,152621,"6159","Seth MacFarlane",4.6,2015,FALSE
"Ted Bundy",5.9,6378,"4430","Matthew Bright",5,2002,FALSE
"Teddy Bear",5.5,6,"4160","Mads Matthiesen",5,2012,FALSE
"Teddy Bear",7.1,3867,"4160","Mads Matthiesen",5,2012,FALSE
"Teddy Bear",8.4,4109,"4160","Mads Matthiesen",5,2012,FALSE
"Teddy Bear",6.9,88,"4160","Mads Matthiesen",5,2012,FALSE
"Teddy Bear",6.1,467,"4160","Mads Matthiesen",5,2012,FALSE
"Teddy Bear",7,517242,"4160","Mads Matthiesen",5,2012,FALSE
"Teddy Bears' Picnic",7,18,"2517","Harry Shearer",6.5,2002,FALSE
"Teddy Bears' Picnic",3.2,369,"2517","Harry Shearer",6.5,2002,FALSE
"Teen Patti",4.1,1215,"3990","Leena Yadav",5,2010,FALSE
"Teenage Mutant Ninja Turtles",5.8,186326,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",6.8,164,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",6.3,56803,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",7.3,97,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",7.7,6593,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",6.8,66,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",8,6766,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",7.4,949,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",6.7,75374,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",7.9,26064,"3471","Jonathan Liebesman",4,2014,FALSE
"Teenage Mutant Ninja Turtles",7.3,13,"3471","Jonathan Liebesman",4,2014,FALSE
"Teeth",6.5,18,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",7.4,5,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",9.1,20,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",6.6,676,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",6.2,109,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",5.4,37710,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",6.5,8,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",6.9,168,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Teeth",7.4,10,"4756","Mitchell Lichtenstein",6.6,2008,FALSE
"Tehran Taboo",6.9,983,"261","Ali Soozandeh",6.5,2018,FALSE
"Tekkonkinkreet",7.7,10759,"4501","Michael Arias",6.5,2007,FALSE
"Tell No One",7.5,44029,"2422","Guillaume Canet",6,2008,FALSE
"Tell No One",6.6,1034,"2422","Guillaume Canet",6,2008,FALSE
"Tempestad",7.9,251,"6568","Tatiana Huezo",6.9,2016,FALSE
"Tempestad",7,279,"6568","Tatiana Huezo",6.9,2016,FALSE
"Tempestad",6.5,1919,"6568","Tatiana Huezo",6.9,2016,FALSE
"Tempestad",6.4,159,"6568","Tatiana Huezo",6.9,2016,FALSE
"Ten",6.9,46,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",5.7,53038,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",7.5,5944,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",8.5,12,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",6,13424,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",7.6,37,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",5.6,669,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",7.4,223,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",7,35,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",6.7,632,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",5.5,31,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",4.5,164,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",8.2,69,"19","Abbas Kiarostami",7,2002,FALSE
"Ten",8.7,7,"19","Abbas Kiarostami",7,2002,FALSE
"Ten Canoes",7,4024,"5867","Rolf de Heer",6.5,2007,FALSE
"Ten Thousand Saints",5.9,4576,"6187","Shari Springer Berman & Robert Pulcini",6.2,2015,FALSE
"Tenderness",5.4,41,"3329","John Polson",6.5,2009,FALSE
"Tenderness",7.6,96,"3329","John Polson",6.5,2009,FALSE
"Tenderness",7.6,70,"3329","John Polson",6.5,2009,FALSE
"Tenderness",6.6,45,"3329","John Polson",6.5,2009,FALSE
"Tenderness",8.9,19,"3329","John Polson",6.5,2009,FALSE
"Tenderness",6.2,229,"3329","John Polson",6.5,2009,FALSE
"Tenderness",6.6,15,"3329","John Polson",6.5,2009,FALSE
"Tenderness",4.1,8,"3329","John Polson",6.5,2009,FALSE
"Tenderness",5.5,7094,"3329","John Polson",6.5,2009,FALSE
"Tennessee",6.1,281401,"14","Aaron Woodley",4.5,2009,FALSE
"Tennessee",5.5,710,"14","Aaron Woodley",4.5,2009,FALSE
"Tentacle 8",5.6,83,"3234","John Chi",7,2014,FALSE
"Tere Bin Laden",7.2,9152,"40","Abhishek Sharma",6,2010,FALSE
"Terminator 3",6.3,335298,"3480","Jonathan Mostow",4,2003,FALSE
"Terminator Genisys",6.5,221753,"157","Alan Taylor",5,2015,FALSE
"Terminator Salvation",5.4,375,"4468","McG",3.5,2009,FALSE
"Terminator Salvation",6.6,309189,"4468","McG",3.5,2009,FALSE
"Terminator Salvation",5.3,35,"4468","McG",3.5,2009,FALSE
"Terri",6.5,9007,"616","Azazel Jacobs",6.8,2011,FALSE
"Terribly Happy",6.9,4786,"2533","Henrik Ruben Genz",7,2008,FALSE
"Terror's Advocate",7.2,1377,"645","Barbet Schroeder",6,2007,FALSE
"Terror Firmer",6.3,4343,"4062","Lloyd Kaufman",4.5,2000,FALSE
"Test",6.2,12,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",7.2,387,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",6.5,1382,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",8.3,12,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",7.2,8,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",6.6,121196,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",7.3,34,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",5.3,1391,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",5.8,16,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",6.9,88148,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Test",6.2,1318,"1153","Chris Mason Johnson",6.5,2014,FALSE
"Testament of Youth",7.3,21055,"2773","James Kent",6.5,2015,FALSE
"Testament of Youth",8.7,93,"2773","James Kent",6.5,2015,FALSE
"Tetro",6.9,11453,"2107","Francis Ford Coppola",7,2009,FALSE
"Texas Night Train",5.8,13,"6184","Shanti Guy",4.5,2001,FALSE
"Texas Rangers",6.7,543,"6407","Steve Miner",4,2000,FALSE
"Texas Rangers",5.2,5023,"6407","Steve Miner",4,2000,FALSE
"Teza",7.5,31305,"2477","Haile Gerima",6.5,2008,FALSE
"Teza",7.1,440,"2477","Haile Gerima",6.5,2008,FALSE
"Thank You for Smoking",7.6,201815,"2885","Jason Reitman",6.5,2006,FALSE
"Thank You for Smoking",7.6,5,"2885","Jason Reitman",6.5,2006,FALSE
"Thank You for Your Service",6.5,7251,"2878","Jason Hall",6.2,2017,FALSE
"Thank You for Your Service",7.6,71,"2878","Jason Hall",6.2,2017,FALSE
"Thank You for Your Service",8,596,"2878","Jason Hall",6.2,2017,FALSE
"Thanks for Sharing",6.4,23304,"6473","Stuart Blumberg",5,2013,FALSE
"That's My Boy",8,10,"6110","Sean Anders",4.5,2012,FALSE
"That's My Boy",5.6,78696,"6110","Sean Anders",4.5,2012,FALSE
"That's My Boy",6.3,717,"6110","Sean Anders",4.5,2012,FALSE
"That's My Boy",4.9,49,"6110","Sean Anders",4.5,2012,FALSE
"That's My Boy",7.8,30,"6110","Sean Anders",4.5,2012,FALSE
"That's My Boy",7.6,101,"6110","Sean Anders",4.5,2012,FALSE
"That's What I Am",7.1,9710,"4723","Mike Pavone",6,2011,FALSE
"That Awkward Moment",6.2,87795,"6739","Tom Gormican",4,2014,FALSE
"That Demon Within",6,1118,"1444","Danet Lam",6.8,2014,FALSE
"That Evening Sun",7.1,2437,"6103","Scott Teems",6,2009,FALSE
"The 11th Hour",5.1,1316,"322","Anders Morgenthaler",5.6,2015,FALSE
"The 11th Hour",7.3,70,"322","Anders Morgenthaler",5.6,2015,FALSE
"The 11th Hour",7.5,16,"322","Anders Morgenthaler",5.6,2015,FALSE
"The 11th Hour",7,54485,"322","Anders Morgenthaler",5.6,2015,FALSE
"The 11th Hour",7.3,5315,"322","Anders Morgenthaler",5.6,2015,FALSE
"The 11th Hour",8.2,149,"322","Anders Morgenthaler",5.6,2015,FALSE
"The 13th Warrior",6.6,107614,"3314","John McTiernan",6.2,1999,FALSE
"The 15:17 to Paris",5.1,10611,"1318","Clint Eastwood",6.8,2018,FALSE
"The 33",6.9,29882,"5096","Patricia Riggen",5,2015,FALSE
"The 40-Year-Old Virgin",7.1,345467,"3592","Judd Apatow",6.7,2005,FALSE
"The 6th Day",5.9,107046,"5850","Roger Spottiswoode",6,2000,FALSE
"The A-Team",6.8,227745,"3136","Joe Carnahan",4,2010,FALSE
"The A-Team",7.6,29117,"3136","Joe Carnahan",4,2010,FALSE
"The Accountant",9.2,5,"2265","Gavin O'Connor",4.5,2016,FALSE
"The Accountant",7.7,56,"2265","Gavin O'Connor",4.5,2016,FALSE
"The Accountant",7.4,53,"2265","Gavin O'Connor",4.5,2016,FALSE
"The Accountant",7.9,765,"2265","Gavin O'Connor",4.5,2016,FALSE
"The Accountant",7.4,211846,"2265","Gavin O'Connor",4.5,2016,FALSE
"The Acid House",6.3,6470,"5160","Paul McGuigan",6,1999,FALSE
"The Admiral",7.1,7326,"3811","Kim Han-min",6,2014,FALSE
"The Admiral",7.2,7955,"3811","Kim Han-min",6,2014,FALSE
"The Admiral",6.8,786,"3811","Kim Han-min",6,2014,FALSE
"The Admiral",6.8,6803,"3811","Kim Han-min",6,2014,FALSE
"The Adventures of Tintin",7.4,194273,"6459","Steven Spielberg",4.5,2011,FALSE
"The Adventures of Tintin",8.3,14730,"6459","Steven Spielberg",4.5,2011,FALSE
"The Affair of the Necklace",6.1,4740,"1096","Charles Shyer",5,2001,FALSE
"The Age of Adaline",7.2,127078,"3985","Lee Toland Krieger",7,2015,FALSE
"The Age of Stupid",7.1,3818,"2169","Franny Armstrong",5,2009,FALSE
"The Air I Breathe",6.9,32457,"3062","Jieho Lee",6,2008,FALSE
"The Alamo",6,17976,"3288","John Lee Hancock",4.5,2004,FALSE
"The Alamo",5.9,112,"3288","John Lee Hancock",4.5,2004,FALSE
"The Alamo",6.9,12295,"3288","John Lee Hancock",4.5,2004,FALSE
"The Alarmist",5.2,811,"2031","Evan Dunsky",5.5,1998,FALSE
"The Almost Man",5.9,408,"4363","Martin Lund",6.5,2014,FALSE
"The Alphabet Killer",5.3,7245,"5700","Rob Schmidt",5.5,2008,FALSE
"The Amati Girls",4.4,316,"479","Anne DeSalvo",5,2001,FALSE
"The Amazing Catfish",7,1456,"1300","Claudia Sainte-Luce",6,2014,FALSE
"The Amazing Spider-Man",8.1,7945,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",7.4,2515,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",7,500746,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",6.4,1528,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",7.1,1278,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",6,24,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",7.3,470344,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man",6.7,6,"4232","Marc Webb",4,2012,FALSE
"The Amazing Spider-Man 2",6.7,366374,"4233","Marc Webb",4,2014,FALSE
"The Amazing Spider-Man 2",5.9,581,"4233","Marc Webb",4,2014,FALSE
"The American",6.2,5,"529","Anton Corbijn",5,2010,FALSE
"The American",6.3,84676,"529","Anton Corbijn",5,2010,FALSE
"The American",7,45,"529","Anton Corbijn",5,2010,FALSE
"The American",2.8,278,"529","Anton Corbijn",5,2010,FALSE
"The American",6.3,156,"529","Anton Corbijn",5,2010,FALSE
"The American",5.2,1807,"529","Anton Corbijn",5,2010,FALSE
"The American Astronaut",7.2,2798,"1347","Cory McAbee",5,2001,FALSE
"The Angriest Man in Brooklyn",5.7,18772,"5351","Phil Alden Robinson",4.5,2014,FALSE
"The Animal",7.4,126,"4136","Luke Greenfield",6,2001,FALSE
"The Animal",6.7,1916,"4136","Luke Greenfield",6,2001,FALSE
"The Animal",4.8,51589,"4136","Luke Greenfield",6,2001,FALSE
"The Animal",8.9,8,"4136","Luke Greenfield",6,2001,FALSE
"The Animal",6.3,13,"4136","Luke Greenfield",6,2001,FALSE
"The Animal",7.2,45,"4136","Luke Greenfield",6,2001,FALSE
"The Anniversary Party",8.2,51,"3008","Jennifer Leigh",6.5,2001,FALSE
"The Anniversary Party",6.3,7687,"3008","Jennifer Leigh",6.5,2001,FALSE
"The Anniversary Party",7.5,48,"3008","Jennifer Leigh",6.5,2001,FALSE
"The Answer Man",6.4,5963,"3275","John Hindman",5,2009,FALSE
"The Ant Bully",5.3,7,"3250","John Davis",5,2006,FALSE
"The Ant Bully",6.3,197,"3250","John Davis",5,2006,FALSE
"The Ant Bully",5.8,33002,"3250","John Davis",5,2006,FALSE
"The Arbor",7.2,1488,"1320","Clio Barnard",7,2010,FALSE
"The Ardennes",6.8,3823,"5806","Robin Pront",6,2015,FALSE
"The Army of Crime",6.7,2771,"5740","Robert Guediguian",6.1,2009,FALSE
"The Art of Getting By",6.6,51531,"2268","Gavin Wiesen",5.5,2011,FALSE
"The Art of the Steal",6.3,21036,"3486","Jonathan Sobol",6.2,2014,FALSE
"The Art of the Steal",8.3,53,"3486","Jonathan Sobol",6.2,2014,FALSE
"The Art of the Steal",7.6,151,"3486","Jonathan Sobol",6.2,2014,FALSE
"The Art of the Steal",7.6,2062,"3486","Jonathan Sobol",6.2,2014,FALSE
"The Artist",7.2,301,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.6,7,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.8,9,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",7.9,209478,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.1,7,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",9.8,9,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.4,44,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",5.2,10,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8,5,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",4.7,31,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.1,12,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.3,16,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",7.6,7,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",8.5,8,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",7.1,57,"4646","Michel Hazanavicius",7,2011,FALSE
"The Artist",6.2,16,"4646","Michel Hazanavicius",7,2011,FALSE
"The Assassination of Jesse James by the Coward Robert Ford",7.5,151024,"380","Andrew Dominik",6.5,2007,FALSE
"The Astronaut's Wife",5.3,49112,"5498","Rand Ravich",4.5,1999,FALSE
"The Astronaut Farmer",6.3,20957,"4591","Michael Polish",6.5,2007,FALSE
